UID;Link;Updated At;Space - Time;Image;Thumbnail URL;Share URL;Language;Title;Description;Details;Tags;Geo Coordinates;Place Name;Address;Department;Region;City;Start Date;End Date;Timetable;Pricing Info;Program UID
62557724;http://openagenda.com/event/les-tableaux-comptables-de-sa-structure;2016-06-10T10:56:53+02:00;du mardi 19 avril au lundi 25 avril à association médiagraph;http://cibul.s3.amazonaws.com/event_les-tableaux-comptables-de-sa-structure_287936.jpg;http://cibul.s3.amazonaws.com/evtbevent_les-tableaux-comptables-de-sa-structure_287936.jpg;;fr;Faire la compta de sa structure;Créer et/ou gérer les tableaux comptables : livre de caisse, de banque, bilan;"**Objectifs**  
Avoir les bonnes pratiques comptables afin de gérer sa comptabilité

**Contenu**  
L'intervention traitera des points suivants, selon les besoins et les souhaits des participants

**Révision des documents/tableaux à concevoir**  
Quels types de tableaux doit-on utiliser  
Quelles doivent être les fréquences d'enregistrement  
Quels documents doit-on garder et comment les organiser

**Enregistrement d'opérations courantes**  
Enregistrement de factures, avoirs et règlements  
Enregistrement d'un relevé bancaire  
Saisie des états de rapprochement bancaire

[s'inscrire](http://www.assomediagraph.fr/contact/)";OpenOfficeCalc,Excel,tableur,Comptabilité;47.221248, -1.563683;association médiagraph;1 rue d'Auvours 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-04-19;2016-04-25;"2016-04-19T09:30:00 2016-04-19T17:00:00;2016-04-25T14:00:00 2016-04-25T17:00:00";salarié : 400 € (prise en charge possible par votre OPCA, tarif réduit en cas de refus) Bénévoles Nantes, Rezé : Gratuit;65212752 69653526 69754039 20017688 39331700
91479918;http://openagenda.com/event/ippevent-nantes-jhipster-making-java-great-again;2016-06-09T12:07:17+02:00;Epitech Nantes, le mardi 28 juin à 19:00;http://cibul.s3.amazonaws.com/event_ippevent-nantes-jhipster-making-java-great-again_635775.jpg;http://cibul.s3.amazonaws.com/evtbevent_ippevent-nantes-jhipster-making-java-great-again_635775.jpg;;fr;Ippevent Nantes - JHipster, making Java great again;Avec ses 250,000 downloads et ses plus de 230 contributeurs, JHipster est un générateur d'applications Spring Boot + AngularJS très populaire;;;47.210298, -1.568163;Epitech Nantes;Rue d'Alger, 44100 Nantes, France;Loire-Atlantique;Pays de la Loire;Nantes;2016-06-28;2016-06-28;2016-06-28T19:00:00 2016-06-28T21:30:00;;44779243 20017688 75742032 39331700
24926022;http://openagenda.com/event/charly-blues-guinguette-itinerante-la-gravelotte;2016-05-31T17:48:23+02:00;Promenade José Arribas (au pied du Palais des Sports de Beaulieu) 44000 Nantes, le vendredi 24 juin à 18:00;;;;fr;Charly Blues - Guinguette itinérante La Gravelotte;Chanson, Musiques actuelles;"Blues festif

https://fr-fr.facebook.com/pages/Charly-Blues/496788407088214";;47.210288, -1.536913;Promenade José Arribas (au pied du Palais des Sports de Beaulieu) 44000 Nantes;Promenade José Arribas, 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-06-24;2016-06-24;2016-06-24T18:00:00 2016-06-24T00:00:00;;7633600 64984403 63658282 59310395 31778250
4982532;http://openagenda.com/event/marche-au-petit-port-de-nantes_930;2016-05-31T12:24:42+02:00;quartier le petit port au nord de Nantes, le mardi 26 juillet à 16:30;http://cibul.s3.amazonaws.com/event_marche-au-petit-port-de-nantes_930_288422.jpg;http://cibul.s3.amazonaws.com/evtbevent_marche-au-petit-port-de-nantes_930_288422.jpg;;fr;marché au petit port de nantes;Tous les mardis de l'été (à partir du 5 juillet), de 18h30 à 21h30;"Tous les mardis de l'été (à partir du 5juillet), de 18h30 à 21h30,  le marché nocturne reprend ses quartiers sur le théâtre de verdure de Nantes Camping.

A découvrir : bijoux de créateurs nantais, vêtements et accessoires en matière naturelle, paniers de fruits et légumes bio, confiture et compotes artisanales, fromages, vin d'ici et d'ailleurs, spécialités italiennes, patisseries orientales... Faites votre marché !

Pour les plus jeunes : les balades en poney, la sculpture sur ballons, le stand de maquillage et de tatouages, les barbes à papa...

Et tous les mardis, de nombreux lots offerts par les exposants et par Nantes Camping sont à gagner. Tentez votre chance !

http://lespetitsnantais.fr/agenda/marche-nocturne-au-camping-du-petit-port/#sthash.GdWTkb6Q.dpuf";;47.241978, -1.556526;quartier le petit port au nord de Nantes;PETIT PORT NANTES;Loire-Atlantique;Pays de la Loire;Nantes;2016-07-26;2016-07-26;2016-07-26T16:30:00 2016-07-26T21:30:00;Entrée libre;38728897
21883907;http://openagenda.com/event/ichtus;2016-06-02T16:25:27+02:00;le mardi 21 juin à parvis de l'église Saint-François d'Assise 68 rue de la Bourgeonnière à Nantes;http://cibul.s3.amazonaws.com/event_ichtus_542033.jpg;http://cibul.s3.amazonaws.com/evtbevent_ichtus_542033.jpg;;fr;ICHTUS;Groupe paroissial nantais;Pop louange chrétienne.;;47.254277, -1.556833;parvis de l'église Saint-François d'Assise 68 rue de la Bourgeonnière à Nantes;68 rue de la Bourgeonnière 44300 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-06-21;2016-06-21;"2016-06-21T20:30:00 2016-06-21T21:30:00;2016-06-21T21:30:00 2016-06-21T22:30:00;2016-06-21T22:30:00 2016-06-21T23:30:00";entrée libre;7633600 64984403 63658282 59310395 31778250
98231950;http://openagenda.com/event/le-numerique-peut-il-etre-social-et-solidaire;2016-06-02T10:20:07+02:00;Campus Audencia, le mercredi 21 septembre à 18:30;http://cibul.s3.amazonaws.com/event_le-numerique-peut-il-etre-social-et-solidaire_534860.jpg;http://cibul.s3.amazonaws.com/evtbevent_le-numerique-peut-il-etre-social-et-solidaire_534860.jpg;;fr;Le numérique peut-il être social et solidaire ? (21 septembre 2016);Table ronde organisée par Humaid;"Evénement de Nantes Digital Week.

Humaid : plateforme de financement participatif dédiée au soutien de personnes en difficulté.

L’innovation technologique impacte l’ensemble des champs d’activités de notre société mais renouvelle-t-elle en profondeur les pratiques sociales et solidaires ? Assistons-nous à un réel engagement des organisations ou un simple effet de mode ?

Avec cette table ronde, les entrepreneurs du numérique qui ont décidé de s’engager au service des besoin sociaux apporteront des éléments de réponse.";;47.246188, -1.553243;Campus Audencia;8 Route de la Jonelière, 44300 Nantes, France;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-21;2016-09-21;2016-09-21T18:30:00 2016-09-21T21:00:00;;69727305 69653526 69754039
58838118;http://openagenda.com/event/basilique-saint-nicolas-de-nantes;2016-06-01T13:42:55+02:00;Basilique Saint Nicolas de Nantes, le samedi 2 juillet à 21:00;http://cibul.s3.amazonaws.com/event_basilique-saint-nicolas-de-nantes_300135.jpg;http://cibul.s3.amazonaws.com/evtbevent_basilique-saint-nicolas-de-nantes_300135.jpg;;fr;Basilique Saint Nicolas de Nantes (44000);Concerts;"21h : concert d'orgue

21h30 : présentation de la basilique

21h45 : concert de Sœur Agathe

23h-23h25 : concert de l'ensemble Parvana (musique médiévale et renaissance)";;47.215518, -1.557473;Basilique Saint Nicolas de Nantes;rue Affre, Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-07-02;2016-07-02;2016-07-02T21:00:00 2016-07-02T23:30:00;Entrée libre;2320079 11602439 31874545 31778250 64984403 34565671
31490862;http://openagenda.com/event/decouverte-du-batiment-administratif-departemental-jean-baptiste-daviais;2016-07-06T17:16:40+02:00;du samedi 17 septembre au dimanche 18 septembre à Batiment jean-baptiste daviais - services departementaux;http://cibul.s3.amazonaws.com/event_decouverte-du-batiment-administratif-departemental-jean-baptiste-daviais_374058.jpg;http://cibul.s3.amazonaws.com/evtbevent_decouverte-du-batiment-administratif-departemental-jean-baptiste-daviais_374058.jpg;;fr;Visite guidée du bâtiment administratif départemental Jean-Baptiste Daviais;Un lieu au service des citoyens. Une construction respectueuse de l’environnement et dédiée à un citoyen engagé : Jean-Baptiste Daviais (1878-1944).;"Suivez le guide et découvrez la riche histoire de cet édifice ouvert au public en 2011\. De la 1ère centrale électrique de Nantes (1891), dont les grandes arcades marquent l’entrée de cette nouvelle construction, au garage automobile, avec les charpentes métaliques des ateliers conservées à l’arrière du bâtiment principal, découvrez le dialogue établi entre architecture contemporaine et respect des témoins matériels du passé nantais.

Présentation du film réalisé dans le cadre du projet artistique et pédagogique : Incarner un lieu : trait d'union de Couëron au bâtiment Daviais. Projet réalisé en 2016 en collaboration avec l'ARDEPA, Super Chimère et les élèves de 5ème du collège Paul Langevin de Couëron.

Visites guidées uniquement, de 14h30 à 17h30, durée 1h

© Paul Pascal/Département de Loire-Atlantique";;47.22186, -1.55128;Batiment jean-baptiste daviais - services departementaux;8, rue Sully, Nantes, 44000, Pays de la Loire, Loire-Atlantique;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-17;2016-09-18;"2016-09-17T14:00:00 2016-09-17T18:00:00;2016-09-18T14:00:00 2016-09-18T18:00:00";Chaque visite est limitée à 30 personnes.;36291118 91362789 31874545 31778250 16338151 30291675 39331700
60127180;http://openagenda.com/event/envoyer-un-courrier-en-nombre-3h30;2016-08-22T15:15:58+02:00;association médiagraph, le jeudi 8 septembre à 09:30;http://cibul.s3.amazonaws.com/event_envoyer-un-courrier-en-nombre-3h30_255287.jpg;http://cibul.s3.amazonaws.com/evtbevent_envoyer-un-courrier-en-nombre-3h30_255287.jpg;;fr;Envoyer un courrier en nombre (3h);Réaliser un mailing, publipostage. Adresser les invitations pour une Assemblée Générale. Envoyer sa plaquette d'activités.;"**Objectifs**  
Être capable de créer un listing adhérent, clients  
Créer ses documents types  
Avoir les bonnes pratiques pour vos envois groupés : adhésions, assemblée générale...

**Contenu**  
L’intervention traitera des points suivants, selon les besoins et les souhaits des participants

**Créer une base de données**  
Créer une liste d'adresses dite « base de données »  
Enregistrer et ouvrir la nouvelle base de données  
Créer les champs d’adresse, des destinataires

**Réaliser un publipostage**  
Créer une lettre ou ouvrir un modèle  
Lancer le mode « publipostage » ou « mailing »  
Utiliser la lettre ou le modèle  
Utiliser une liste d'adresses existante (base de données)  
Choisir la liste d'adresses parmi différentes listes existantes  
Vérifier la présentation de l'adresse du destinataire

[s'incrire](http://www.assomediagraph.fr/contact/)";OpenOfficeWriter,Word,Publipostage,Mailing;47.221248, -1.563683;association médiagraph;1 rue d'Auvours 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-08;2016-09-08;2016-09-08T09:30:00 2016-09-08T12:30:00;salarié : 120 € (prise en charge possible par votre OPCA, tarif réduit en cas de refus) Bénévoles Nantes, Rezé : Gratuit;65212752 69653526 69754039 20017688 39331700
29383734;http://openagenda.com/event/evenement-1_472;2016-08-24T13:55:14+02:00;Cap Nanntes, le vendredi 26 août à 09:00;http://cibul.s3.amazonaws.com/event_evenement-1_472_37117.jpg;http://cibul.s3.amazonaws.com/evtbevent_evenement-1_472_37117.jpg;;fr;Evenement 1;Premier eveneement;fafaefaafafazf;evenemtn,un,test;47.216028, -1.534733;Cap Nanntes;16 mail pablo picasso Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-08-26;2016-08-26;2016-08-26T09:00:00 2016-08-26T12:30:00;fdfdf;73632329
44941115;http://openagenda.com/event/science-technique-imaginaire-l-experience-numerique-20-septembre;2016-08-09T16:42:35+02:00;CCO - Tour Bretagne, le mardi 20 septembre à 09:30;http://cibul.s3.amazonaws.com/event_science-technique-imaginaire-l-experience-numerique-20-septembre_226554.jpg;http://cibul.s3.amazonaws.com/evtbevent_science-technique-imaginaire-l-experience-numerique-20-septembre_226554.jpg;;fr;Science, technique, imaginaire : l'expérience numérique (20 septembre 2016);Conférence et débat organisés par le CCO;"Evénement de Nantes Digital Week.

Thème : la culture scientifique et technologique à l'ère du numérique.

Avec Bernard Stiegler (philosophe), Etienne Klein (philosophe des sciences), Emmanuel Mahé (Art &amp; Science), Vincent Minier (astrophysicien), Nicolas Wierinck (Studio Ryoichi Kurokawa), nous partagerons des points de vue sur la nouvelle épistémè numérique, les big data, la transmission des connaissances, et la nécessaire tension entre imaginaire et rationalité.

14h – 15h : Bernard Stiegler (IRI), Epistémè numérique et nouveau milieu des savoirs

15h – 16h : Etienne Klein (CEA), Des nombres peuvent-ils dire le monde ?

16h – 17h30 : Table ronde sur la culture scientifique et technique à l’ère du numérique (Etienne Klein, Emmanuel Mahé, Vincent Minier, Bernard Sitegler, Nicolas Wierinck)

[Pour plus d'informations, cliquez ici](http://www.cco-nantes.org/evenement/science-technique-imaginaire-lexperience-numerique).

Cet événement est une formation. Pour vous inscrire, contactez votre [chargé-e de formation](http://planet.loire-atlantique.fr/group/cg44/alize?p_p_id=alize_WAR_alizeportlet&amp;p_p_lifecycle=0&amp;p_p_state=normal&amp;_alize_WAR_alizeportlet_url=http%3A%2F%2Fsso-planet-alize.loire-atlantique.fr%2Fjcms%2Fplanet_807957%2Fvos-contacts-pour-vous-inscrire-en-formation#p_alize_WAR_alizeportlet) du service emploi et compétences ou du service ressources.";;47.217688, -1.559393;CCO - Tour Bretagne;Place de Bretagne, 44000 Nantes, France;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-20;2016-09-20;2016-09-20T09:30:00 2016-09-20T12:30:00;Gratuit (inscription préalable auprès de votre chargé-e de formation);69727305 69653526 69754039
95859227;http://openagenda.com/event/beaujolais-nouveau-anisette-les-glacons_619;2016-07-27T13:19:35+02:00;Café Sur Cour, le jeudi 17 novembre à 19:00;http://cibul.s3.amazonaws.com/event_beaujolais-nouveau-anisette-les-glacons_619_436714.jpg;http://cibul.s3.amazonaws.com/evtbevent_beaujolais-nouveau-anisette-les-glacons_619_436714.jpg;;fr;"Beaujolais Nouveau : Anisette &amp; Les Glaçons";Variétés françaises;"Chaque 3ème jeudi de novembre, c'est le retour du Beaujolais Nouveau.

Au Café Sur Cour, c'est l'occasion de faire une belle soirée ! 

Cette année, nous invitons pour la troisième fois Anisette &amp; les Glaçons.

Vous les avez adorés l'année dernière, vous nous les avez réclamés, ce trio burlesque revient avec de nouvelles surprises !

""Ce trio rétro Nantais, né en Septembre 2013, composé d'un guitariste bretonnant (Benjamin Goudedranche dit ""Gurvan Le Moulinec""), d'un

batteur romantique (Jérémie Chéneau dit ""Gégé-glaçon) et d'une chanteuse-comédienne glamour et loufoque (Mélanie Le Cam alias ""Anisette""), revisite la chanson française réaliste et humoristique des années 20 aux années 50.

Venez redécouvrir les grands airs de Mistinguett, Fréhel, Yvette Guilbert, Edith Piaf, Marie Dubas et bien d'autres encore, rehaussés d'une pointe de swing, d'une once de rockabilly d'influences jazz et de beaucoup de fantaisie !

Vous irez de surprise en surprise, en plongeant dans une ambiance rétro, cabaret et burlesque !""";;47.209187, -1.575503;Café Sur Cour;9 place Louis daubenton, nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-17;2016-11-17;2016-11-17T19:00:00 2016-11-17T22:00:00;Entrée libre;74133212 74583765 16338151 63658282 39331700
54664176;http://openagenda.com/event/jour-de-fete-a-nantes-44_93;2016-07-18T11:29:12+02:00;Péniche Lola, le vendredi 26 août à 19:30;http://cibul.s3.amazonaws.com/event_jour-de-fete-a-nantes-44_93_569699.jpg;http://cibul.s3.amazonaws.com/evtbevent_jour-de-fete-a-nantes-44_93_569699.jpg;;fr;Jour de Fête à Nantes (44);Les Rendez-Vous de l'Erdre - Péniche Lola;"Chargés de pep et de bonne humeur, ces trois comédiens-chanteurs dépoussièrent allègrement quelques airs méconnus puisés dans le répertoire populaire de la chanson réaliste. Le trio met en scène ces pépites en plongeant les spectateurs dans un univers où la légèreté des années folles rencontre l'atmosphère particulièrement drôle et amère du film Hôtel du Nord.

https://www.youtube.com/watch?v=FOLnyt_MMzY
Crédit photo &amp; vidéo : Steve Marchesse";chansons,annéesfolles;47.222898, -1.552803;Péniche Lola;Quai Henri Barbusse, Pont Saint-Mihiel 44000. Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-08-26;2016-08-26;2016-08-26T19:30:00 2016-08-26T20:30:00;Gratuit;16502900 65227546
5338135;http://openagenda.com/event/seminaire-adn-ouest;2016-07-13T13:11:17+02:00;Nantes Métropole, 2 cours du Champ de Mars, le mardi 20 septembre à 08:30;http://cibul.s3.amazonaws.com/event_seminaire-adn-ouest_216438.jpg;http://cibul.s3.amazonaws.com/evtbevent_seminaire-adn-ouest_216438.jpg;;fr;Séminaire ADN'Ouest;Séminaire « L’agilité dans tous ses états »;"**Votre entreprise est-elle agile ou bien peut-elle le devenir ?**

Venez échanger sur l'agilité sous toutes ses formes : méthodologies, pratiques managériales, l'agilité en mode startup ainsi que les bonnes pratiques pour devenir une entreprise agile.

Au programme, explications d’experts « agilistes», ateliers ludiques et de nombreux retours d'expériences de ceux qui vivent déjà l’agilité au quotidien !";Agilité,Séminaire,ADN'Ouest,Numérique,Nantes;47.214408, -1.543863;Nantes Métropole,2 cours du Champ de Mars;2 cours du champs de mars, nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-09-20;2016-09-20;2016-09-20T08:30:00 2016-09-20T17:30:00;Sur inscription 200 euros non-adhérent ADN'Ouest  / veuillez-vous logger avant de vous inscrire;23044789
34629513;http://openagenda.com/event/realiser-ses-cartes-d-evenements-open-street-map;2016-09-26T11:29:21+02:00;du mardi 15 novembre au mardi 29 novembre à association médiagraph;http://cibul.s3.amazonaws.com/event_realiser-ses-cartes-d-evenements-open-street-map_828032.jpg;http://cibul.s3.amazonaws.com/evtbevent_realiser-ses-cartes-d-evenements-open-street-map_828032.jpg;;fr;Réaliser ses cartes d'événements : open street map;Comprendre le projet OpenStreetMap, ses possibilités et ses usages les plus courants;"**Le projet OpenStreetMap, usages et outils**

Le projet OpenStreetMap et ses usages : tourisme, transport, accessibilité, humanitaire ...  
Utiliser pleinement le site [www.openstreetmap.org](http://www.openstreetmap.org)  
Imprimer une carte  
Les meilleurs sites et applications de l'écosystème OpenStreetMap

**Réaliser une carte interactive avec umap**

Réaliser une carte umap, la diffuser par email ou l'intégrer dans un site Web  
Répartir les éléments de la carte dans plusieurs calques  
Styliser la carte, intégrer photos et liens vers des pages Web  
Géocoder un fichier contenant des adresses et l'importer dans umap  
Calculer un itinéraire et l'intégrer à une carte umap

**Chercher des données dans OpenStreetMap, améliorer la carte**

Comprendre les données OpenStreetMap  
Chercher et extraire des données (ex: commerces d'une commune)  
Modifier la carte OpenStreetMap : créer une note, ajouter un commerce  
Pour aller plus loin : communauté, forums, tutoriels ...

[S'inscrire ](http://www.assomediagraph.fr/contact/)";Open street map,cartes;47.221248, -1.563683;association médiagraph;1 rue d'Auvours 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-15;2016-11-29;"2016-11-15T14:00:00 2016-11-15T17:00:00;2016-11-22T14:00:00 2016-11-22T17:00:00;2016-11-29T14:00:00 2016-11-29T17:00:00";salarié : 360 € (prise en charge possible par votre OPCA, tarif réduit en cas de refus) Bénévoles Nantes, Rezé : Gratuit;65212752 20017688 69653526 39331700 69754039
